,id,airport_ref,airport_ident,type,description,frequency_mhz
18930,56431,4472,LRBC,TWR,TWR,118.6
18931,56452,4473,LRBM,TWR,BAIA MARE TOWER,118.855
18932,56453,4473,LRBM,TWR ALTN,BAIA MARE TOWER,118.1
18933,56432,4474,LRBS,APP,APP,118.25
18934,56433,4474,LRBS,GCA,PRECISION,125.2
18935,56434,4474,LRBS,GND,GND,129.95
18936,56435,4474,LRBS,TWR,TWR,120.8
18937,335125,315901,LRCD,AIS,Magura Dispatch,131.405
18938,335126,315901,LRCD,CTAF,Sibiu Tower,121.305
18939,335127,315901,LRCD,CTAF,Sibiu Tower Alternate,122.7
18940,56454,4475,LRCK,APP,BUCURESTI RDR,122.9
18941,56455,4475,LRCK,ATIS,ATIS,118.75
18942,56456,4475,LRCK,TWR,TWR,120.45
18943,56422,4476,LRCL,APP,APP,125.1
18944,56423,4476,LRCL,GCA,PRECISION,118.7
18945,56424,4476,LRCL,TWR,TWR,134.4
18946,56427,4477,LRCS,APP,APP,125.85
18947,56428,4477,LRCS,TWR,TWR,125.85
18948,56403,4478,LRCT,APP,APP,129.0
18949,56404,4478,LRCT,DEP,DEP,129.0
18950,56405,4478,LRCT,TWR,TWR,129.0
18951,56448,4479,LRCV,APP,APP,124.3
18952,56449,4479,LRCV,TWR,TWR,124.3
18953,331165,324128,LRFL,RDO,Floreni Radio,123.45
18954,56457,4480,LRIA,APP,APP,119.2
18955,56458,4480,LRIA,GCA,PRECISION,118.8
18956,56459,4480,LRIA,TWR,TWR,119.2
18957,56425,4481,LROD,APP,APP,120.2
18958,56426,4481,LROD,TWR,TWR,120.2
18959,56442,4482,LROP,APP,BUCURESTI APP,118.25
18960,56443,4482,LROP,ATIS,OTOPENI ATIS,118.5
18961,56444,4482,LROP,GND,OTOPENI GND,121.7
18962,56445,4482,LROP,TWR,OTOPENI TWR,120.9
18963,309712,309711,lrpv,lrpv,Strejnic dispatch,118.4
18964,56419,4483,LRSB,APP,APP,122.7
18965,56420,4483,LRSB,GCA,PRECISON,121.3
18966,56421,4483,LRSB,TWR,TWR,122.7
18967,56450,4484,LRSM,APP,APP,118.8
18968,56451,4484,LRSM,TWR,TWR,118.8
18969,56417,4485,LRSV,GCA,PRECISION,120.9
18970,56418,4485,LRSV,TWR,TWR,118.3
18971,56446,4486,LRTC,APP,TULCEA APP,120.3
18972,56447,4486,LRTC,TWR,TULCEA TWR,120.3
18973,56436,4487,LRTM,APP,TARGU MURES APP,121.9
18974,56437,4487,LRTM,TWR,TARGU MURES TWR,125.9
18975,56439,4488,LRTR,APP,TIMISOARA APP,120.1
18976,56440,4488,LRTR,GND,TIMISOARA GND,121.6
18977,56441,4488,LRTR,TWR,TIMISOARA TWR,120.1
18978,57601,4489,LSGC,TWR,TWR,118.125
18979,302433,29495,LSGE,AFIS,,120.625
18980,57553,4490,LSGG,APP,APP,120.3
18981,57554,4490,LSGG,ARR,ARR,136.25
18982,57555,4490,LSGG,ATIS,ATIS,135.575
18983,57556,4490,LSGG,DEP,DEP,119.525
18984,57557,4490,LSGG,GND,GND,121.675
18985,57558,4490,LSGG,GTE,APN,121.75
18986,57559,4490,LSGG,TWR,TWR,118.7
18987,57536,4491,LSGK,AFIS,AFIS,119.425
18988,75270,29496,LSGL,AFIS,Lausanne Info,123.205
18989,75271,29496,LSGL,APCH,Approach,118.83
18990,75247,29497,LSGN,AFIS,,123.6
18991,57542,4492,LSGS,A/G,SWISS MILITARY RADAR,134.275
18992,57543,4492,LSGS,APP,RADAR,126.825
18993,57544,4492,LSGS,GND,GND,121.7
18994,57545,4492,LSGS,INFO,INFO,122.35
18995,57546,4492,LSGS,TWR,TWR,118.275
18996,75248,29500,LSGY,AFIS,"Yverdon aerodrome (fr,en)",131.125
18997,302421,29500,LSGY,FIS,"Geneva Infromation (en,fr)",126.35
18998,57550,4493,LSMA,ARR,ARR/DEP,33.787
18999,57549,4493,LSMA,ARR,ARR/DEP,139.45
19000,57551,4493,LSMA,INFO,INFO,138.05
19001,57552,4493,LSMA,TWR,TWR,119.625
19002,57584,4494,LSMD,ARR,ARR,37.68
19003,57583,4494,LSMD,ARR,ARR,134.925
19004,57585,4494,LSMD,DEP,DEP,139.5
19005,57586,4494,LSMD,INFO,INFO,138.05
19006,57587,4494,LSMD,RDR,RADAR,139.5
19007,57588,4494,LSMD,TWR,TWR,128.475
19008,57561,4495,LSME,A/D,ARR/DEP,36.052
19009,57560,4495,LSME,A/D,ARR/DEP,119.5
19010,57562,4495,LSME,APP,APP,140.775
19011,57563,4495,LSME,INFO,INFO,138.05
19012,57564,4495,LSME,TWR,TWR,120.425
19013,57565,4496,LSMF,AFIS,AFIS,134.825
19014,57566,4496,LSMF,ARR,ARR,143.775
19015,57567,4496,LSMF,DEP,DEP,139.5
19016,57568,4496,LSMF,INFO,INFO,138.05
19017,57569,4496,LSMF,TWR,TWR,134.825
19018,57595,4497,LSMM,ARR,ARR/DEP,37.012
19019,57594,4497,LSMM,ARR,ARR/DEP,138.275
19020,57596,4497,LSMM,INFO,INFO,138.05
19021,57597,4497,LSMM,TWR,TWR,130.15
19022,57525,4498,LSMP,APP,APP/DEP,141.8
19023,57527,4498,LSMP,ARR,ARR,34.027
19024,57526,4498,LSMP,ARR,ARR,130.625
19025,57528,4498,LSMP,INFO,INFO,138.05
19026,57529,4498,LSMP,TWR,TWR,128.675
19027,314172,29507,LSPG,INFO,INFO Airspace Status,134.125
19028,314171,29507,LSPG,TWR/AFIS,Alpnach TWR,128.475
19029,302418,29508,LSPH,AFIS,Winterthur Info (ge),134.975
19030,57524,4500,LSPM,AFIS,AFIS,118.525
19031,302423,4500,LSPM,FIS,"Zurich Information (en, ge)",124.7
19032,75569,29511,LSPN,AFIS,,124.525
19033,302420,29513,LSPV,AFIS,Wangen-Lachen Flugplatz (ge),123.2
19034,57547,4501,LSTS,AFIS,AFIS,119.425
19035,57548,4501,LSTS,TWR,TWR,120.05
19036,57533,4502,LSZA,ATIS,ATIS,121.175
19037,57534,4502,LSZA,GND,GND,121.775
19038,57535,4502,LSZA,TWR,TWR,120.25
19039,57578,4503,LSZB,A/D,APP/DEP,127.325
19040,57579,4503,LSZB,ATIS,ATIS,125.125
19042,57581,4503,LSZB,OPS,ALPAR,135.75
19043,57582,4503,LSZB,TWR,TWR,121.025
19044,57531,46492,LSZC,Air to Air,INFO,134.125
19045,302428,46492,LSZC,ARR ALPNACH,Alpnach Tower,128.475
19046,302427,46492,LSZC,ARR EMMEN,Emmen Tower,120.425
19047,302429,46492,LSZC,FIS,"Zurich Information (en, ge)",124.7
19048,57530,46492,LSZC,GCA,ARR/DEP,140.65
19049,57532,46492,LSZC,TWR,TWR,119.625
19050,75568,29519,LSZF,AFIS,"Birrfeld aerodrome (de,en)",123.55
19051,302419,29519,LSZF,FIS,"Zurich Information (en,ge)",124.7
19052,302435,4504,LSZG,APP,"Bern Approach ge,en",127.325
19053,57598,4504,LSZG,ATIS,ATIS,121.1
19054,57599,4504,LSZG,GND,GND,121.8
19055,57600,4504,LSZG,TWR,"ge, en",120.1
19056,57570,4505,LSZH,APP,APP,118.0
19057,57571,4505,LSZH,ATIS,ATIS,125.725
19058,57572,4505,LSZH,CLD,CLNC DEL,121.8
19059,57573,4505,LSZH,DEP,DEP,125.95
19060,57574,4505,LSZH,GND,GND,121.9
19061,57575,4505,LSZH,RMP,APRON,121.75
19062,57576,4505,LSZH,TCA,TERMINAL,127.75
19063,57577,4505,LSZH,TWR,TWR,118.1
19064,302434,29520,LSZI,AFIS,,119.55
19065,322984,29522,LSZK,AFIS,Speck-Fehraltdorf Aerodrome,120.35
19066,342535,29524,LSZN,AD,,130.755
19067,300138,300136,LSZQ,AFIS,,122.05
19068,302426,300136,LSZQ,APP,Bale Approach,119.35
19069,57537,4506,LSZR,ACC,ZURICH RADAR,133.9
19070,57538,4506,LSZR,ARR,ZURICH ARR,119.925
19071,57539,4506,LSZR,ATIS,ATIS,123.775
19072,302422,4506,LSZR,FIS,"Zurich Information (en,ge)",124.7
19073,57540,4506,LSZR,GND,GND,121.8
19074,57541,4506,LSZR,TWR,TWR,118.65
19075,57589,4507,LSZS,A/G,GLIDER,123.67
19076,57590,4507,LSZS,ATIS,ATIS,136.6
19077,57591,4507,LSZS,GND,GND,121.6
19078,57592,4507,LSZS,INFO,INFO,138.05
19079,57593,4507,LSZS,TWR,TWR,135.325
19080,302416,29527,LSZT,AFIS,Lommis Info (ge),119.3
19081,302417,29527,LSZT,FIS,"Zurich Information (en, ge)",124.7
19082,302430,29528,LSZU,AFIS,,122.15
19083,302432,29528,LSZU,ARR EMMEN,Zurich Terminal (within TMA C),127.75
19084,302431,29528,LSZU,FIS,"Zurich Information (en, ge)",124.7
19085,298329,29530,LSZW,New frequeny (8.,Thun Airfield,123.255
19086,75481,4508,LTAB,ATIS,,118.675
19087,75480,4508,LTAB,GND,,120.2
19088,57850,4508,LTAB,TWR,,132.0
19089,57969,4509,LTAC,APP,APP,119.1
19090,57970,4509,LTAC,ATIS,ATIS,123.6
19091,57971,4509,LTAC,GND,GND,121.9
19092,57972,4509,LTAC,TWR,TWR,118.1
19093,57958,4510,LTAD,APP,ESENBOGA APP,119.1
19094,57959,4510,LTAD,TWR,TWR,122.1
19095,57904,4511,LTAE,APP,ESENBOGA APP,119.1
19096,57905,4511,LTAE,ATIS,ATIS,264.15
19097,57906,4511,LTAE,TWR,TWR,122.1
19098,57874,4512,LTAF,APP,INCIRLIK APP,126.5
19099,75483,4512,LTAF,ATIS,,119.225
19100,75482,4512,LTAF,GND,,121.9
19101,57875,4512,LTAF,TWR,TWR,121.1
19102,316664,4513,LTAG,APP,TuAF APP,126.5
19103,316663,4513,LTAG,APP,USAF APP,128.0
19104,316667,4513,LTAG,APP,TuAF APP,235.125
19105,316665,4513,LTAG,APP,USAF APP,296.75
19106,316666,4513,LTAG,APP,,362.3
19107,57920,4513,LTAG,ATIS,ATIS,129.75
19108,316673,4513,LTAG,GND,,121.95
19109,57921,4513,LTAG,GND,USAF GND,123.025
19110,316674,4513,LTAG,GND,,251.25
19111,316671,4513,LTAG,GND,USAF GND,313.6
19112,316672,4513,LTAG,GND,TuAF GND,376.7
19113,57924,4513,LTAG,PMSV,PMSV METRO,284.425
19114,57925,4513,LTAG,POST,COMD POST,131.9
19115,316675,4513,LTAG,POST,COMD POST,244.325
19116,57926,4513,LTAG,PTD,DISPATCH,339.05
19117,57928,4513,LTAG,SFA,SINGLE FREQ APP,378.225
19118,57929,4513,LTAG,TAFR,TuAF RAPCON,235.125
19119,316669,4513,LTAG,TWR,TuAF TWR,122.1
19120,57930,4513,LTAG,TWR,USAF TWR,129.4
19121,316670,4513,LTAG,TWR,TuAF TWR,257.8
19122,316668,4513,LTAG,TWR,USAF TWR,264.775
19123,57960,4514,LTAH,APP,APP,122.1
19124,57961,4514,LTAH,TWR,TWR,122.1
19125,57898,4515,LTAI,APP,upper,122.05
19126,300511,4515,LTAI,Approach,arrival,119.65
19127,57899,4515,LTAI,ATIS,ATIS,118.275
19128,57900,4515,LTAI,CLD,CLNC DEL,123.175
19129,57901,4515,LTAI,GND,GND,121.9
19130,317764,4515,LTAI,HAVAS,Handling Services,131.45
19131,57903,4515,LTAI,TWR,TWR east,125.0
19132,57902,4515,LTAI,TWR,TWR west,126.1
19133,57951,4516,LTAJ,APP,APP,120.1
19134,75488,4516,LTAJ,ATIS,,119.275
19135,57952,4516,LTAJ,TWR,TWR,120.1
19136,57993,4517,LTAK,APP,INCIRLIK APP,118.0
19137,317966,4518,LTAN,APP,Emergency,121.5
19138,57870,4518,LTAN,APP,Main APP,122.1
19139,317967,4518,LTAN,APP,Emergency,243.0
19140,57871,4518,LTAN,ATIS,ATIS,233.4
19141,57872,4518,LTAN,GND,GND,122.1
19142,317527,4518,LTAN,HAVAS,Handling Services,131.425
19143,57873,4518,LTAN,TWR,Main TWR,122.1
19144,317968,4518,LTAN,TWR,Sub-Tower,257.8
19145,57855,4519,LTAO,TWR,TWR,125.6
19146,57854,4519,LTAO,TWR,TWR,132.0
19147,57973,4520,LTAP,APP,APP,122.1
19148,57974,4520,LTAP,ATIS,ATIS,122.425
19149,57975,4520,LTAP,GND,GND,121.95
19150,57976,4520,LTAP,TWR,TWR,122.1
19151,57946,4521,LTAR,GND,GND,121.9
19152,57947,4521,LTAR,TWR,TWR,118.1
19153,57986,4522,LTAT,APP,APP,122.1
19154,57987,4522,LTAT,ATIS,ATIS,128.35
19155,57988,4522,LTAT,GND,GND,121.95
19156,57989,4522,LTAT,TWR,TWR,122.1
19157,57940,4523,LTAU,APP,APP,122.1
19158,57941,4523,LTAU,GND,GND,121.95
19159,57942,4523,LTAU,TWR,TWR,122.1
19160,57943,4524,LTAV,APP,ESKISEHIR APP,122.1
19161,57944,4524,LTAV,GND,GND,121.95
19162,57945,4524,LTAV,TWR,TWR,122.1
19163,57916,4525,LTAW,TWR,TWR,118.7
19164,57876,4526,LTAY,APP,MENDERES APP,121.6
19165,57877,4526,LTAY,GND,GND,25.125
19166,57878,4526,LTAY,TWR,TWR,118.6
19167,57955,4527,LTAZ,APP,ESENBOGA APP,119.1
19168,57957,4527,LTAZ,TWR,TWR,35.891999999999996
19169,57956,4527,LTAZ,TWR,TWR,119.0
19170,57881,4528,LTBA,APP,YESILKOY APP,120.5
19171,57882,4528,LTBA,ATIS,ATIS,128.2
19172,57883,4528,LTBA,CLD,YESILKOY DELIVERY,121.7
19173,57884,4528,LTBA,GND,YESILKOY GND,121.8
19174,57885,4528,LTBA,RMP,YESILKOY RAMP,121.9
19175,57886,4528,LTBA,TWR,YESILKOY TWR,118.1
19176,57856,4529,LTBF,APP,APP,122.1
19177,57857,4529,LTBF,ATIS,INFO,23.36
19178,57858,4529,LTBF,GND,GND,25.125
19179,57859,4529,LTBF,TWR,TWR,122.1
19180,57894,4530,LTBG,APP,APP,122.1
19181,57895,4530,LTBG,ATIS,INFO,38.92
19182,57896,4530,LTBG,GND,GND,25.125
19183,57897,4530,LTBG,TWR,TWR,122.1
19184,57892,4531,LTBH,APP,YESILKOY APP,122.1
19185,57893,4531,LTBH,TWR,TWR,123.6
19186,57844,4532,LTBI,APP,APP,122.1
19187,57845,4532,LTBI,ATIS,ATIS,122.425
19188,57846,4532,LTBI,GND,GND,121.95
19189,57847,4532,LTBI,TWR,TWR,122.1
19190,57980,4533,LTBJ,APP,MENDERES APP,119.5
19191,57981,4533,LTBJ,APP,MENDERES APP,134.2
19192,57982,4533,LTBJ,ATIS,MENDERES ATIS,129.2
19193,57983,4533,LTBJ,GND,MENDERES GND,121.9
19194,57984,4533,LTBJ,RMP,MENDERES RAMP,121.7
19195,57985,4533,LTBJ,TWR,MENDERES TWR,118.1
19196,57865,4534,LTBK,APP,MENDERES APP,120.1
19197,57911,4535,LTBL,APP,MENDERES APP,120.1
19198,57912,4535,LTBL,ATIS,ATIS,122.425
19199,57913,4535,LTBL,GND,GND,121.95
19200,57914,4535,LTBL,TWR,TWR,122.1
19201,57887,4537,LTBN,GND,GND,25.125
19202,57888,4537,LTBN,TWR,TWR,122.1
19203,57831,4538,LTBO,APP,MENDERES APP,132.05
19204,57832,4538,LTBO,TWR,TWR,121.425
19205,57910,4539,LTBP,GND,GND,121.95
19206,57977,4540,LTBQ,APP,YESILKOY APP,120.5
19207,57978,4540,LTBQ,GND,GND,121.95
19208,57979,4540,LTBQ,TWR,TWR,122.1
19209,57851,4541,LTBR,APP,APP,120.325
19210,57852,4541,LTBR,GND,GND,121.95
19211,57853,4541,LTBR,TWR,TWR/APP,122.1
19212,57936,4542,LTBS,APP,APP,119.225
19213,57937,4542,LTBS,ATIS,ATIS,127.35
19214,57938,4542,LTBS,GND,GND,121.9
19215,57939,4542,LTBS,TWR,TWR,118.5
19216,57889,4543,LTBT,APP,MENDERES APP,120.1
19217,57890,4543,LTBT,GND,GND,25.125
19218,57891,4543,LTBT,TWR,TWR,122.1
19219,57966,4544,LTBU,APP,YESILKOY APP,120.5
19220,315535,4544,LTBU,ATIS,ATIS,119.925
19221,57967,4544,LTBU,GND,GND,121.9
19222,57968,4544,LTBU,TWR,TWR,120.375
19223,57994,4545,LTBV,TWR,BODRUM TWR,126.0
19224,298821,29981,LTBW,Tower,,118.25
19225,298945,29981,LTBW,Tower,,121.65
19226,57935,4546,LTBX,TWR,TWR,132.0
19227,57965,4547,LTBY,TWR,TWR,123.75
19228,57953,4548,LTCA,APP,APP,118.1
19229,57954,4548,LTCA,TWR,TWR,118.1
19230,57860,4549,LTCC,ACP,MAC ALCE,123.2
19231,57861,4549,LTCC,APP,APP,122.1
19232,57862,4549,LTCC,ATIS,ATIS,122.425
19233,57863,4549,LTCC,GND,GND,122.1
19234,57864,4549,LTCC,TWR,TWR,118.1
19235,57848,4550,LTCD,GND,GND,121.9
19236,57849,4550,LTCD,TWR,TWR,118.5
19237,57962,4551,LTCE,APP,APP,118.1
19238,57963,4551,LTCE,GND,GND,121.95
19239,57964,4551,LTCE,TWR,TWR,118.1
19240,57915,4552,LTCF,TWR,TWR,122.4
19241,57867,4553,LTCG,APP,APP,120.1
19242,57868,4553,LTCG,GND,GND,121.9
19243,57869,4553,LTCG,TWR,TWR,120.1
19244,57879,4554,LTCH,GND,GND,121.9
19245,57880,4554,LTCH,TWR,TWR,122.3
19246,57990,4555,LTCI,APP,APP,118.1
19247,57991,4555,LTCI,GND,GND,121.9
19248,57992,4555,LTCI,TWR,TWR,118.1
19249,57907,4556,LTCJ,APP,DIYARBAKIR APP,122.1
19250,57908,4556,LTCJ,GND,GND,121.95
19251,57909,4556,LTCJ,TWR,TWR,122.1
19252,57931,4557,LTCK,APP,APP,122.1
19253,57932,4557,LTCK,GND,GND,121.95
19254,57933,4557,LTCK,TWR,TWR,122.1
19255,57934,4558,LTCL,TWR,TWR,132.05
19256,57842,4559,LTCN,EMR,SAR,123.1
19257,57843,4559,LTCN,TWR,TWR,118.75
19258,57826,4560,LTCO,TWR,TWR,118.475
19259,57830,4561,LTCP,TWR,TWR,119.05
19260,57841,4562,LTCR,TWR,TWR,118.65
19261,57948,4563,LTFA,APP,MENDERES APP,120.1
19262,57949,4563,LTFA,GND,GND,121.95
19263,57950,4563,LTFA,TWR,TWR,122.1
19264,57866,4564,LTFB,TWR,TWR,133.05
19265,57819,4565,LTFC,GND,ISPARTA GND,121.7
19266,57820,4565,LTFC,TWR,ISPARTA TWR,118.65
19267,57827,4566,LTFD,EMR,SAR,123.1
19268,57828,4566,LTFD,GND,GND,121.9
19269,57829,4566,LTFD,TWR,TWR,119.7
19270,57821,4567,LTFE,APP,MENDERES APP,119.5
19271,57822,4567,LTFE,APP,MENDERES APP,119.775
19272,57823,4567,LTFE,ATIS,ATIS,128.5
19273,57824,4567,LTFE,GND,GND,121.95
19274,57825,4567,LTFE,TWR,TWR,120.5
19275,346229,44487,LTFG,TOWER,,119.25
19276,57833,4568,LTFH,APP,APP,118.175
19277,57834,4568,LTFH,ATIS,ATIS,129.35
19278,57835,4568,LTFH,GND,GND,121.7
19279,57836,4568,LTFH,TWR,TWR,118.35
19280,57837,4569,LTFJ,ATIS,ATIS,128.55
19281,57838,4569,LTFJ,GND,GND,121.75
19282,57840,4569,LTFJ,TWR,TWR,37.876999999999995
19283,57839,4569,LTFJ,TWR,TWR,118.8
19284,333707,317457,LTFM,Clearance,Istanbul Clearance Delivery,121.7
19285,333706,317457,LTFM,GROUND,Istanbul Ground,121.75
19286,333705,317457,LTFM,TOWER,Istanbul Tower,131.1
19287,311698,43764,LU-0002,AFIS,NOT OFFICIAL,119.5
19288,55272,4570,LUBL,TWR,TWR,122.3
19289,55273,4571,LUKK,APP,APP,125.9
19290,55274,4571,LUKK,ATIS,ATIS,133.7
19291,55275,4571,LUKK,GND,GND,121.8
19292,55276,4571,LUKK,TWR,TWR,118.1
19293,309485,309484,LUZ,TWR,Lublin TWR,136.42
19294,330557,4677,LW75,INFO STENKOVEC,Stenkovec info,123.5
19295,55302,4572,LWOH,APP,APP,119.2
19296,55303,4572,LWOH,TWR,TWR,119.2
19297,55304,4573,LWSK,APP,APP,120.3
19298,55305,4573,LWSK,ATIS,ATIS,130.125
19299,55306,4573,LWSK,TWR,TWR,118.5
19300,52684,4574,LXGB,A/D,APP,122.8
19301,52685,4574,LXGB,OPS,GIB TALKDOWN,130.4
19302,52686,4574,LXGB,TWR,TWR,131.2
19303,347938,340305,LY-0009,TWR,KAMBUT Tower,118.5
19304,71828,1650,LY89,A/G,INFO,123.5
19305,71825,4610,LYBE,APP,APP,119.1
19306,322861,4610,LYBE,APP,,133.1
19307,71826,4610,LYBE,ATIS,INFO,122.925
19308,71827,4610,LYBE,TWR,TWR,118.1
19309,301359,301358,LYBJ,ground,,123.5
19310,71838,1651,LYDK,APP,APP,125.0
19311,71839,1651,LYDK,TWR,TWR,122.1
19312,71823,4612,LYNI,APP,Nis Approach,119.525
19313,322711,4612,LYNI,EMERG,,121.5
19314,71824,4612,LYNI,TWR,Nis Tower,118.95
19315,322710,4612,LYNI,TWR/APP ALTN,,136.075
19316,71836,4613,LYPG,APP,APP,118.7
19317,71837,4613,LYPG,TWR,TWR,118.2
19318,320361,320360,LYPN,Info,Davidovac Info,123.5
19319,337368,308323,LYSU,Subotica RADIO,,123.5
19320,71821,4615,LYTV,ARR,APP,118.0
19321,71822,4615,LYTV,TWR,TWR,118.0
19322,308322,308320,LYVA,CTAF,,123.5
19323,71833,4616,LYVR,APP,APP,125.05
19324,71834,4616,LYVR,INFO,INFO,123.5
19325,71835,4616,LYVR,TWR,TWR,118.6
19326,55189,4617,LZIB,APP,APP,120.9
19327,55190,4617,LZIB,ATIS,ATIS,128.65
19328,55191,4617,LZIB,TWR,TWR,118.3
19329,317757,317756,LZJS,Info,Jasná Prevadzka,123.4
19330,311263,30044,LZKS,CTAF,Kralova prevadzka / Kralova Traffic,122.7
19331,55197,4618,LZKZ,APP,APP,119.85
19332,55198,4618,LZKZ,TWR,TWR,120.4
19333,55184,4619,LZMC,APP,APP,118.25
19334,55185,4619,LZMC,TWR,TWR,118.25
19335,316355,316354,LZNZ,Info,,122.6
19336,315705,314805,LZOC,INFO,OCOVA PREVADZKA,123.6
19337,55196,4620,LZPP,TWR,TWR,118.575
19338,315710,30103,LZPT,INFO,Partizanske PREVADZKA,123.5
19339,317683,317682,LZRU,Info,Prevadzka,123.5
19340,55192,4621,LZSL,APP,SLIAČ APPROACH,119.15
19341,55193,4621,LZSL,TWR,SLIAČ TOWER,122.9
19342,316257,30432,LZSV,Info,,123.5
19343,55186,4622,LZTN,INFO,INFO,120.75
19344,55187,4622,LZTN,TWR,TWR,120.75
19345,55194,4623,LZTT,APP,APP,121.35
19346,55195,4623,LZTT,TWR,TWR,121.35
19347,55188,4624,LZZI,TWR,TWR,124.15
19348,57770,4626,MBGT,APP,PROVO APP,126.0
19349,57771,4626,MBGT,GND,GND,121.9
19350,57772,4626,MBGT,TWR,MCCARTNEY TWR,118.6
19351,57778,4627,MBNC,UNIC,INFO,118.85
19352,57773,4628,MBPV,APP,PROVO APP,126.0
19353,57774,4628,MBPV,GND,GND,121.9
19354,57775,4628,MBPV,TWR,TWR,119.9
19355,57776,4629,MBSC,AFIS,INFO,118.9
19356,57777,4629,MBSC,APP,PROVO APP,126.0
19357,51768,4631,MDAB,TWR,TWR,118.45
19358,51779,4632,MDBH,APP,BARAHONA APP,119.5
19359,51780,4632,MDBH,GND,GND,121.8
19360,51781,4632,MDBH,TWR,BARAHONA TWR,118.5
19361,51767,4633,MDCR,RDO,RDO,122.7
19362,51763,4634,MDJB,Ground,HIGUERO TWR,121.7
19363,75364,4634,MDJB,Tower,,118.9
19364,51758,4635,MDLR,APP,LAS AMERICAS APP/DEP,119.3
19365,51759,4635,MDLR,TWR,LA ROMANA TWR,118.6
19366,51764,4636,MDPC,A/D,APP,119.7
19367,51765,4636,MDPC,APP,LAS AMERICAS APP,119.3
19368,314314,4636,MDPC,ATIS,,132.85
19369,314316,4636,MDPC,DLV,DELIVERY,121.65
19370,314315,4636,MDPC,GND,GROUND,121.9
19371,51766,4636,MDPC,TWR,TWR,118.8
19372,51776,4637,MDPP,APP,PUERTO PLATA APP,119.0
19373,51777,4637,MDPP,GND,GND,121.9
19374,51778,4637,MDPP,TWR,PUERTO PLATA TWR,118.0
19375,51769,4638,MDSD,APP,APP,119.3
19376,51770,4638,MDSD,ATIS,ATIS,126.2
19377,51771,4638,MDSD,FCC,SANTO DOMINGO INFO,126.9
19378,51772,4638,MDSD,FSS,FSS,122.0
19379,51773,4638,MDSD,GND,GND,121.9
19380,51774,4638,MDSD,TWR,TWR,118.1
19381,51775,4639,MDSI,TWR,TWR,122.7
19382,51760,4640,MDST,APP,SANTIAGO APP,119.0
19383,51761,4640,MDST,GND,GND,121.9
19384,51762,4640,MDST,TWR,SANTIAGO TWR,118.3
19385,59483,21948,ME16,UNIC,UNICOM,123.0
19386,53450,4643,MGCB,RDO,RDO,126.2
19387,53441,4644,MGGT,AFIS,GUATEMALA RDO,126.9
19388,53442,4644,MGGT,APP,CON,119.3
19389,53443,4644,MGGT,ATIS,ATIS,126.5
19390,53444,4644,MGGT,CLD,CLNC DEL,120.7
19391,53445,4644,MGGT,GND,GND,121.9
19392,53446,4644,MGGT,TWR,TWR,118.1
19393,53448,4645,MGPB,TWR,TWR,118.4
19394,307208,32170,MGPP,126.5,,126.5
19395,53447,4646,MGRB,RDO,RDO,122.9
19396,53449,4647,MGRT,TWR,TWR,118.8
19397,53456,4648,MGSJ,TWR,TWR,118.5
19398,53451,4649,MGTK,APP,TIKAL APP,121.4
19399,53452,4649,MGTK,CLD,TIKAL CLNC,120.0
19400,53453,4649,MGTK,GND,GND,121.9
19401,53454,4649,MGTK,RDO,FLORES RDO,120.0
19402,53455,4649,MGTK,TWR,TIKAL TWR,118.3
19403,53501,4660,MHLC,GND,GND,121.9
19404,53502,4660,MHLC,RDO,GOLOSON RDO,128.9
19405,53503,4660,MHLC,TWR,TWR,118.5
19406,53484,4661,MHLM,APP,APP,119.7
19407,53485,4661,MHLM,GND,GND,121.9
19408,53486,4661,MHLM,RDO,RDO,127.1
19409,53487,4661,MHLM,TWR,TWR,118.2
19410,53488,4663,MHRO,GND,GND,121.6
19411,53489,4663,MHRO,TWR,ROATAN TWR,118.1
19412,53490,4664,MHSC,AAS,VFR ADVSY SVC,125.8
19413,53491,4664,MHSC,ACC,CENAMER ACC,89.1
19414,53492,4664,MHSC,APP,APP,125.8
19415,53493,4664,MHSC,GND,GND,121.9
19417,53495,4664,MHSC,OPS,WARRIOR OPS,51.5
19418,53496,4664,MHSC,PMSV,PMSV METRO,34.06
19419,53497,4664,MHSC,POST,COMD POST,33.13
19420,53498,4664,MHSC,PTD,PTD,135.5
19421,53499,4664,MHSC,RDO,TEGUCIGALPA RDO,126.7
19422,53500,4664,MHSC,TWR,TWR,118.9
19423,53504,4666,MHTG,APP,TONCONTIN APP,119.1
19424,53505,4666,MHTG,ATIS,ATIS,112.3
19425,53506,4666,MHTG,GND,GND,121.9
19426,53507,4666,MHTG,RDO,TEGUCIGALPA RDO,126.7
19427,53508,4666,MHTG,TWR,TWR,118.7
19428,54810,4680,MKJP,APP,MANLEY APP,120.6
19429,54811,4680,MKJP,ATIS,ATIS,127.7
19430,54812,4680,MKJP,GND,GND,121.7
19431,54813,4680,MKJP,TWR,MANLEY TWR,118.65
19432,54814,4681,MKJS,APP,APP,120.8
19433,54815,4681,MKJS,ATIS,ATIS,127.9
19434,54816,4681,MKJS,GND,GND,121.7
19435,54817,4681,MKJS,TWR,TWR,118.75
19436,75554,4681,MKJS,VOR-DME,Rwy 25,115.7
19437,54818,4683,MKTP,FSS,FIS,121.6
19438,55413,4874,MM22,UNIC,UNICOM,122.5
